name,id,type
에메랄드 반짝이 얼굴,23506,face
에메랄드 아몬드 얼굴,23508,face
에메랄드 달빛눈 얼굴,23510,face
에메랄드 똘똘한 얼굴,23511,face
에메랄드 가라앉은 얼굴,23512,face
에메랄드 오스카 얼굴,23515,face
에메랄드 뒤끝있는 얼굴,26551,face
에메랄드 갈고리 얼굴,24513,face
에메랄드 묘한 얼굴(남),23518,face
에메랄드 큰형님 얼굴,23519,face
에메랄드 이슬눈 얼굴,24516,face
에메랄드 마롱 얼굴,24519,face
에메랄드 꿈꾸는 얼굴,24520,face
에메랄드 으앙 얼굴,24522,face
에메랄드 크리스토프 성형1,23526,face
에메랄드 크리스토프 성형2,23527,face
에메랄드 고요한 얼굴,24524,face
에메랄드 전설의 얼굴,23529,face
에메랄드 달콤한 얼굴,24526,face
에메랄드 동글 얼굴,23532,face
에메랄드 콩콩이 성형,24528,face
에메랄드 단호한 얼굴,23535,face
에메랄드 딜런 성형,26584,face
에메랄드 카툰 성형,24536,face
에메랄드 으스스 얼굴,24537,face
에메랄드 강렬한 얼굴,23541,face
에메랄드 그윽한 얼굴,23542,face
에메랄드 비장한 얼굴,24540,face
에메랄드 파티시에 얼굴,23544,face
에메랄드 못마땅 얼굴,23553,face
에메랄드 베이비 페이스,24551,face
에메랄드 찬란한 얼굴,24554,face
에메랄드 참깨 얼굴,24555,face
에메랄드 엘윈 얼굴,26549,face
에메랄드 프렌즈 성형,24559,face
에메랄드 은근한 얼굴,23562,face
에메랄드 차가운 얼굴,23563,face
에메랄드 리얼 얼굴,24566,face
에메랄드 루어 얼굴,24567,face
에메랄드 뚝심있는 얼굴,23569,face
에메랄드 순수미 얼굴,23572,face
에메랄드 매그너스 얼굴,23573,face
에메랄드 수려한 얼굴,23574,face
에메랄드 마성의 얼굴,24575,face
에메랄드 제이 얼굴,23579,face
에메랄드 양기남 얼굴,23580,face
에메랄드 미래적인 얼굴,24578,face
에메랄드 동그란눈 얼굴,24580,face
에메랄드 불면증 얼굴,24581,face
에메랄드 인형 얼굴,24582,face
에메랄드 산소같은 얼굴,24583,face
에메랄드 빛나는 얼굴,24579,face
에메랄드 괴도 팬텀 얼굴,24592,face
에메랄드 빛과 어둠의 얼굴,24593,face
에메랄드 드래곤 마스터 얼굴,24594,face
에메랄드 잊혀진 영웅 얼굴,24595,face
에메랄드 냉정한 얼굴,24586,face
에메랄드 멍한 오드아이 얼굴,23592,face
에메랄드 호전적인 얼굴,23595,face
에메랄드 폴암의 전사 얼굴,24585,face
에메랄드 엘프왕 얼굴,23597,face
에메랄드 각성 그대 얼굴,23599,face
보라색 활기찬 모험가 얼굴,23600,face
보라색 용감한 모험가 얼굴,23601,face
보라색 또렷한 얼굴,23602,face
보라색 론도 얼굴,23603,face
보라색 올리버 얼굴,23605,face
보라색 반짝이 얼굴,23606,face
보라색 아몬드 얼굴,23608,face
보라색 달빛눈 얼굴,23610,face
보라색 똘똘한 얼굴,23611,face
보라색 가라앉은 얼굴,23612,face
보라색 오스카 얼굴,23615,face
보라색 뒤끝있는 얼굴,26651,face
보라색 갈고리 얼굴,24613,face
보라색 묘한 얼굴(남),23618,face
보라색 큰형님 얼굴,23619,face
보라색 이슬눈 얼굴,24616,face
보라색 마롱 얼굴,24619,face
보라색 꿈꾸는 얼굴,24620,face
보라색 으앙 얼굴,24622,face
보라색 크리스토프 성형1,23626,face
보라색 크리스토프 성형2,23627,face
보라색 고요한 얼굴,24624,face
보라색 전설의 얼굴,23629,face
보라색 달콤한 얼굴,24626,face
보라색 동글 얼굴,23632,face
보라색 콩콩이 성형,24628,face
보라색 단호한 얼굴,23635,face
보라색 딜런 성형,26684,face
보라색 카툰 성형,24636,face
보라색 으스스 얼굴,24637,face
보라색 강렬한 얼굴,23641,face
보라색 그윽한 얼굴,23642,face
보라색 비장한 얼굴,24640,face
보라색 파티시에 얼굴,23644,face
보라색 못마땅 얼굴,23653,face
보라색 베이비 페이스,24651,face
보라색 찬란한 얼굴,24654,face
보라색 참깨 얼굴,24655,face
보라색 엘윈 얼굴,26649,face
보라색 프렌즈 성형,24659,face
보라색 은근한 얼굴,23662,face
보라색 차가운 얼굴,23663,face
보라색 리얼 얼굴,24666,face
보라색 루어 얼굴,24667,face
보라색 뚝심있는 얼굴,23669,face
보라색 순수미 얼굴,23672,face
보라색 매그너스 얼굴,23673,face
보라색 수려한 얼굴,23674,face
보라색 마성의 얼굴,24675,face
보라색 제이 얼굴,23679,face
보라색 양기남 얼굴,23680,face
보라색 미래적인 얼굴,24678,face
보라색 동그란눈 얼굴,24680,face
보라색 불면증 얼굴,24681,face
보라색 인형 얼굴,24682,face
보라색 산소같은 얼굴,24683,face
보라색 빛나는 얼굴,24679,face
보라색 괴도 팬텀 얼굴,24692,face
보라색 빛과 어둠의 얼굴,24693,face
보라색 드래곤 마스터 얼굴,24694,face
보라색 잊혀진 영웅 얼굴,24695,face
보라색 냉정한 얼굴,24686,face
보라색 멍한 오드아이 얼굴,23692,face
보라색 호전적인 얼굴,23695,face
보라색 폴암의 전사 얼굴,24685,face
보라색 엘프왕 얼굴,23697,face
보라색 각성 그대 얼굴,23699,face
자수정 활기찬 모험가 얼굴,23700,face
자수정 용감한 모험가 얼굴,23701,face
자수정 또렷한 얼굴,23702,face
자수정 론도 얼굴,23703,face
자수정 올리버 얼굴,23705,face
자수정 반짝이 얼굴,23706,face
자수정 아몬드 얼굴,23708,face
자수정 달빛눈 얼굴,23710,face
자수정 똘똘한 얼굴,23711,face
자수정 가라앉은 얼굴,23712,face
자수정 오스카 얼굴,23715,face
자수정 뒤끝있는 얼굴,26751,face
자수정 갈고리 얼굴,24713,face
자수정 묘한 얼굴(남),23718,face
자수정 큰형님 얼굴,23719,face
자수정 이슬눈 얼굴,24716,face
자수정 마롱 얼굴,24719,face
자수정 꿈꾸는 얼굴,24720,face
자수정 으앙 얼굴,24722,face
자수정 크리스토프 성형1,23726,face
자수정 크리스토프 성형2,23727,face
자수정 고요한 얼굴,24724,face
자수정 전설의 얼굴,23729,face
자수정 달콤한 얼굴,24726,face
자수정 동글 얼굴,23732,face
자수정 콩콩이 성형,24728,face
자수정 단호한 얼굴,23735,face
자수정 딜런 성형,26784,face
자수정 카툰 성형,24736,face
자수정 으스스 얼굴,24737,face
자수정 강렬한 얼굴,23741,face
자수정 그윽한 얼굴,23742,face
자수정 비장한 얼굴,24740,face
자수정 파티시에 얼굴,23744,face
자수정 못마땅 얼굴,23753,face
자수정 베이비 페이스,24751,face
자수정 찬란한 얼굴,24754,face
자수정 참깨 얼굴,24755,face
자수정 엘윈 얼굴,26749,face
자수정 프렌즈 성형,24759,face
자수정 은근한 얼굴,23762,face
자수정 차가운 얼굴,23763,face
자수정 리얼 얼굴,24766,face
자수정 루어 얼굴,24767,face
자수정 뚝심있는 얼굴,23769,face
자수정 순수미 얼굴,23772,face
자수정 매그너스 얼굴,23773,face
자수정 수려한 얼굴,23774,face
자수정 마성의 얼굴,24775,face
자수정 제이 얼굴,23779,face
자수정 양기남 얼굴,23780,face
자수정 미래적인 얼굴,24778,face
자수정 동그란눈 얼굴,24780,face
자수정 불면증 얼굴,24781,face
자수정 인형 얼굴,24782,face
자수정 산소같은 얼굴,24783,face
자수정 빛나는 얼굴,24779,face
자수정 괴도 팬텀 얼굴,24792,face
자수정 빛과 어둠의 얼굴,24793,face
자수정 드래곤 마스터 얼굴,24794,face
자수정 잊혀진 영웅 얼굴,24795,face
자수정 냉정한 얼굴,24786,face
자수정 멍한 오드아이 얼굴,23792,face
자수정 호전적인 얼굴,23795,face
자수정 폴암의 전사 얼굴,24785,face
자수정 엘프왕 얼굴,23797,face
자수정 각성 그대 얼굴,23799,face
검은색 쥬얼리 눈,24002,face
검은색 스피카 얼굴,24003,face
검은색 아이라인 얼굴,24004,face
검은색 달님눈 얼굴,24007,face
검은색 잔잔한 얼굴,24008,face
검은색 캔디 얼굴,24011,face
검은색 사연있는 얼굴,25048,face
검은색 묘한 얼굴(여),24014,face
검은색 큰누님 얼굴,24015,face
검은색 메이크업 얼굴,24018,face
검은색 엘사성형1,24021,face
검은색 엘사성형2,24023,face
검은색 랑랑 얼굴,27044,face
검은색 속눈썹 얼굴,24031,face
검은색 로잘리아 성형,24035,face
검은색 쿨한 얼굴,24038,face
검은색 올곧은 얼굴,24039,face
검은색 파티시엘 얼굴,24041,face
검은색 컬러풀 얼굴,24050,face
검은색 릴리 얼굴,25046,face
검은색 아련한 얼굴,24060,face
검은색 사르르 얼굴,25015,face
검은색 눈꼬리 얼굴,24068,face
검은색 양기녀 얼굴,24071,face
검은색 청초롬 얼굴,24072,face
검은색 힐라 얼굴,24073,face
검은색 유나 얼굴,24077,face
검은색 엘프여왕 얼굴,24084,face
검은색 졸린 오드아이 얼굴,24087,face
검은색 스윗하트 얼굴,25005,face
검은색 담담한 얼굴,24091,face
검은색 각성 그녀 얼굴,24097,face
검은색 뽀잉 얼굴,25000,face
검은색 알리샤 얼굴,25098,face
파란색 쥬얼리 눈,24102,face
파란색 스피카 얼굴,24103,face
파란색 아이라인 얼굴,24104,face
파란색 달님눈 얼굴,24107,face
파란색 잔잔한 얼굴,24108,face
파란색 캔디 얼굴,24111,face
파란색 사연있는 얼굴,25148,face
파란색 묘한 얼굴(여),24114,face
파란색 큰누님 얼굴,24115,face
파란색 메이크업 얼굴,24118,face
파란색 엘사성형1,24121,face
파란색 엘사성형2,24123,face
파란색 랑랑 얼굴,27144,face
파란색 속눈썹 얼굴,24131,face
파란색 로잘리아 성형,24135,face
파란색 쿨한 얼굴,24138,face
파란색 올곧은 얼굴,24139,face
파란색 파티시엘 얼굴,24141,face
파란색 컬러풀 얼굴,24150,face
파란색 릴리 얼굴,25146,face
파란색 아련한 얼굴,24160,face
파란색 사르르 얼굴,25115,face
파란색 눈꼬리 얼굴,24168,face
파란색 양기녀 얼굴,24171,face
파란색 청초롬 얼굴,24172,face
파란색 힐라 얼굴,24173,face
파란색 유나 얼굴,24177,face
파란색 엘프여왕 얼굴,24184,face
파란색 졸린 오드아이 얼굴,24187,face
파란색 스윗하트 얼굴,25105,face
파란색 담담한 얼굴,24191,face
파란색 각성 그녀 얼굴,24197,face
파란색 뽀잉 얼굴,25100,face
파란색 알리샤 얼굴,25198,face
빨간색 쥬얼리 눈,24202,face
빨간색 스피카 얼굴,24203,face
빨간색 아이라인 얼굴,24204,face
빨간색 달님눈 얼굴,24207,face
빨간색 잔잔한 얼굴,24208,face
빨간색 캔디 얼굴,24211,face
빨간색 사연있는 얼굴,25248,face
빨간색 묘한 얼굴(여),24214,face
빨간색 큰누님 얼굴,24215,face
빨간색 메이크업 얼굴,24218,face
빨간색 엘사성형1,24221,face
빨간색 엘사성형2,24223,face
빨간색 랑랑 얼굴,27244,face
빨간색 속눈썹 얼굴,24231,face
빨간색 로잘리아 성형,24235,face
빨간색 쿨한 얼굴,24238,face
빨간색 올곧은 얼굴,24239,face
빨간색 파티시엘 얼굴,24241,face
빨간색 컬러풀 얼굴,24250,face
빨간색 릴리 얼굴,25246,face
빨간색 아련한 얼굴,24260,face
빨간색 사르르 얼굴,25215,face
빨간색 눈꼬리 얼굴,24268,face
빨간색 양기녀 얼굴,24271,face
빨간색 청초롬 얼굴,24272,face
빨간색 힐라 얼굴,24273,face
빨간색 유나 얼굴,24277,face
빨간색 엘프여왕 얼굴,24284,face
빨간색 졸린 오드아이 얼굴,24287,face
빨간색 스윗하트 얼굴,25205,face
빨간색 담담한 얼굴,24291,face
빨간색 각성 그녀 얼굴,24297,face
빨간색 뽀잉 얼굴,25200,face
빨간색 알리샤 얼굴,25298,face
초록색 쥬얼리 눈,24302,face
초록색 스피카 얼굴,24303,face
초록색 아이라인 얼굴,24304,face
초록색 달님눈 얼굴,24307,face
초록색 잔잔한 얼굴,24308,face
초록색 캔디 얼굴,24311,face
초록색 사연있는 얼굴,25348,face
초록색 묘한 얼굴(여),24314,face
초록색 큰누님 얼굴,24315,face
초록색 메이크업 얼굴,24318,face
초록색 엘사성형1,24321,face
초록색 엘사성형2,24323,face
초록색 랑랑 얼굴,27344,face
초록색 속눈썹 얼굴,24331,face
초록색 로잘리아 성형,24335,face
초록색 쿨한 얼굴,24338,face
초록색 올곧은 얼굴,24339,face
초록색 파티시엘 얼굴,24341,face
초록색 컬러풀 얼굴,24350,face
초록색 릴리 얼굴,25346,face
초록색 아련한 얼굴,24360,face
초록색 사르르 얼굴,25315,face
초록색 눈꼬리 얼굴,24368,face
초록색 양기녀 얼굴,24371,face
초록색 청초롬 얼굴,24372,face
초록색 힐라 얼굴,24373,face
초록색 유나 얼굴,24377,face
초록색 엘프여왕 얼굴,24384,face
초록색 졸린 오드아이 얼굴,24387,face
초록색 스윗하트 얼굴,25305,face
초록색 담담한 얼굴,24391,face
초록색 각성 그녀 얼굴,24397,face
초록색 뽀잉 얼굴,25300,face
초록색 알리샤 얼굴,25398,face
갈색 쥬얼리 눈,24402,face
갈색 스피카 얼굴,24403,face
갈색 아이라인 얼굴,24404,face
갈색 달님눈 얼굴,24407,face
갈색 잔잔한 얼굴,24408,face
갈색 캔디 얼굴,24411,face
갈색 사연있는 얼굴,25448,face
갈색 묘한 얼굴(여),24414,face
갈색 큰누님 얼굴,24415,face
갈색 메이크업 얼굴,24418,face
갈색 엘사성형1,24421,face
갈색 엘사성형2,24423,face
갈색 랑랑 얼굴,27444,face
갈색 속눈썹 얼굴,24431,face
갈색 로잘리아 성형,24435,face
갈색 쿨한 얼굴,24438,face
갈색 올곧은 얼굴,24439,face
갈색 파티시엘 얼굴,24441,face
갈색 컬러풀 얼굴,24450,face
갈색 릴리 얼굴,25446,face
갈색 아련한 얼굴,24460,face
갈색 사르르 얼굴,25415,face
갈색 눈꼬리 얼굴,24468,face
갈색 양기녀 얼굴,24471,face
갈색 청초롬 얼굴,24472,face
갈색 힐라 얼굴,24473,face
갈색 유나 얼굴,24477,face
갈색 엘프여왕 얼굴,24484,face
갈색 졸린 오드아이 얼굴,24487,face
갈색 스윗하트 얼굴,25405,face
갈색 담담한 얼굴,24491,face
갈색 각성 그녀 얼굴,24497,face
갈색 뽀잉 얼굴,25400,face
갈색 알리샤 얼굴,25498,face
에메랄드 쥬얼리 눈,24502,face
에메랄드 스피카 얼굴,24503,face
에메랄드 아이라인 얼굴,24504,face
에메랄드 달님눈 얼굴,24507,face
에메랄드 잔잔한 얼굴,24508,face
에메랄드 캔디 얼굴,24511,face
에메랄드 사연있는 얼굴,25548,face
에메랄드 묘한 얼굴(여),24514,face
에메랄드 큰누님 얼굴,24515,face
에메랄드 메이크업 얼굴,24518,face
에메랄드 엘사성형1,24521,face
에메랄드 엘사성형2,24523,face
에메랄드 랑랑 얼굴,27544,face
에메랄드 속눈썹 얼굴,24531,face
에메랄드 로잘리아 성형,24535,face
에메랄드 쿨한 얼굴,24538,face
에메랄드 올곧은 얼굴,24539,face
에메랄드 파티시엘 얼굴,24541,face
에메랄드 컬러풀 얼굴,24550,face
에메랄드 릴리 얼굴,25546,face
에메랄드 아련한 얼굴,24560,face
에메랄드 사르르 얼굴,25515,face
에메랄드 눈꼬리 얼굴,24568,face
에메랄드 양기녀 얼굴,24571,face
에메랄드 청초롬 얼굴,24572,face
에메랄드 힐라 얼굴,24573,face
에메랄드 유나 얼굴,24577,face
에메랄드 엘프여왕 얼굴,24584,face
에메랄드 졸린 오드아이 얼굴,24587,face
에메랄드 스윗하트 얼굴,25505,face
에메랄드 담담한 얼굴,24591,face
에메랄드 각성 그녀 얼굴,24597,face
에메랄드 뽀잉 얼굴,25500,face
에메랄드 알리샤 얼굴,25598,face
보라색 쥬얼리 눈,24602,face
보라색 스피카 얼굴,24603,face
보라색 아이라인 얼굴,24604,face
보라색 달님눈 얼굴,24607,face
보라색 잔잔한 얼굴,24608,face
보라색 캔디 얼굴,24611,face
보라색 사연있는 얼굴,25648,face
보라색 묘한 얼굴(여),24614,face
보라색 큰누님 얼굴,24615,face
보라색 메이크업 얼굴,24618,face
보라색 엘사성형1,24621,face
보라색 엘사성형2,24623,face
보라색 랑랑 얼굴,27644,face
보라색 속눈썹 얼굴,24631,face
보라색 로잘리아 성형,24635,face
보라색 쿨한 얼굴,24638,face
보라색 올곧은 얼굴,24639,face
보라색 파티시엘 얼굴,24641,face
보라색 컬러풀 얼굴,24650,face
보라색 릴리 얼굴,25646,face
보라색 아련한 얼굴,24660,face
보라색 사르르 얼굴,25615,face
보라색 눈꼬리 얼굴,24668,face
보라색 양기녀 얼굴,24671,face
보라색 청초롬 얼굴,24672,face
보라색 힐라 얼굴,24673,face
보라색 유나 얼굴,24677,face
보라색 엘프여왕 얼굴,24684,face
보라색 졸린 오드아이 얼굴,24687,face
보라색 스윗하트 얼굴,25605,face
보라색 담담한 얼굴,24691,face
보라색 각성 그녀 얼굴,24697,face
보라색 뽀잉 얼굴,25600,face
보라색 알리샤 얼굴,25698,face
자수정 쥬얼리 눈,24702,face
자수정 스피카 얼굴,24703,face
